thisRow.t,notes,trial_index,filename,source,gender,emotion,resp_key,rt,correct,missing_file,participant,session,
,,65,real_woman12_sad.JPG,non-ai,female,sad,left,0.42126312499749474,True,False,tamar,001,
,,66,real_woman11_sad.JPG,non-ai,female,sad,left,0.579678292007884,True,False,tamar,001,
,,67,ai_happy_man_09.jpg,ai,male,happy,right,0.5675098339852411,True,False,tamar,001,
,,68,AI_happy_woman_04.jpg,ai,female,happy,right,0.5113211669959128,True,False,tamar,001,
,,69,real_woman4_smiling.JPG,non-ai,female,happy,right,0.4569824170030188,True,False,tamar,001,
,,70,real_man19_sad.JPG,non-ai,male,sad,left,0.40178575000027195,True,False,tamar,001,
,,71,real_man12_sad.JPG,non-ai,male,sad,left,0.48483087500790134,True,False,tamar,001,
,,72,AI_happy_woman_10.jpg,ai,female,happy,right,0.42670983300195076,True,False,tamar,001,
,,73,real_woman9_smiling.JPG,non-ai,female,happy,right,0.4466745000099763,True,False,tamar,001,
,,74,AI_sad_woman_09.jpg,ai,female,sad,left,0.426067124994006,True,False,tamar,001,
,,75,AI_sad_man_01.jpg,ai,male,sad,left,0.4253297079994809,True,False,tamar,001,
,,76,real_man16_sad.JPG,non-ai,male,sad,left,0.3991536670073401,True,False,tamar,001,
,,77,AI_sad_man_09.jpg,ai,male,sad,left,0.37602654201327823,True,False,tamar,001,
,,78,AI_sad_man_08.jpg,ai,male,sad,left,0.3698913749831263,True,False,tamar,001,
,,79,ai_happy_man_03.jpg,ai,male,happy,right,0.40152212500106543,True,False,tamar,001,
,,80,real_man2_smiling.JPG,non-ai,male,happy,right,0.36237329099094495,True,False,tamar,001,
